EntityID,EntityWeight
49045321000100,9748.6
49117878000109,39086.0
49123472000120,140862.6
49174963000109,46797.3
49180909000168,13908.0
49189373000141,14655.2
49195453000100,45225.0
49202909000111,14000.0
49216985000186,190262.3
49229382000119,30315.0
49233193000110,581306.8
49236764000170,43007.6
49244153000173,11199.4
49250709000134,24849.0
49274116000108,8922.0
49280184000180,24572.1
49293597000107,11907.0
49327938000100,1875300.8
49334751000133,13412.7
49390622000162,63876.4
49470635000141,36107.0
49482469000101,20933.0
49532945000143,11226.0
49534062000172,33390.0
49550435000107,339514.2
49553414000137,50760.0
49593846000171,64720.0
49601107000184,2208228.9
49607336000106,16936872.8
49614139000114,134211.8
49630716000161,57650.0
49649839000144,98084.9
49652515000165,105879.2
49696692000143,80502.9
49698723000103,49829.8
49723498000100,345964.0
49755681000197,23441.3
49759289000116,44341.1
49776067000101,22499.7
49819384000168,363531.5
49876138000148,21994.5
49935300000151,13960.0
49949246000101,904310.6
49997888000178,333922.7
50065032000143,52050.0
50076064000144,24282.1
50079413000181,52161.2
50099984000188,16889.8
50101378000150,11395.2
50121066000108,69179.4
50136382000153,53608.2
50151762000167,61410.1
50169645000120,44408.1
50174520000199,147877.0
63310411001418,31955.0
63469811000156,344869.2
63534309000181,15918.7
63982896000171,318862.4
64602410000195,1047876.2
64799539000135,13067519.6
64919541000109,472366.8
65056871000172,29160.0
65122590000170,19512.3
65146037000178,137354.3
65181075000161,60176.0
65246902000158,113800.7
65271868000171,18123.8
65280604000184,16291.9
65420796000268,13708.7
65494742000166,3761518.7
65676249000167,314059.1
65838344000110,292657.4
66012014000133,2110939.5
66747627000119,22463.4
67129858000121,357700.0
67145383000167,242547.7
67393181000134,20637444.7
67569582000100,32452.9
67630541000174,2587243.6
67634022000184,202275.2
68514348000130,199956.4
68709211000212,4687263.7
68970680000100,1094393.0
68993641000802,99600.9
69069904000170,1500326.4
70037122000138,83200.4
70147822000185,69449.2
70215447000163,458000.0
70315650000101,20058058.3
70493606000191,10842.0
70998562000151,14253.4
71208516000174,3362878.1
71584338000186,42600.0
71754634000188,25179.2
71841456000122,74475.6
71919328000154,1007524.3
72145931000199,40010659.5
72381189001354,5207774.8
72473275000153,280948.1
72568587000140,3415262.9
72677933000129,43775456.4
73310203000158,34181.4
73464489000126,99951.8
73471963001623,18250.0
73471963018356,9725.8
73751026000145,17197.5
75014167000100,185875.0
75779223000106,135514.5
76072453000195,225757.8
76151794000156,19960.0
76161181000108,455212.8
76208867000107,5735493.5
76309806000128,1700000.0
76533777001406,14500.0
76535764000224,13996.0
76535764000496,14546.9
76639384000159,51701.2
76958966000106,5903924.5
76968627000100,1586199.6
77954659000101,29920.0
78206513000140,363672.2
78708625000108,646752.7
78766151000142,1387236.4
78899671000123,17600.0
78931474000144,7450918.0
78954286000484,31029.9
79201539000169,6500000.0
79218400000128,24550.0
79843876000150,19270.0
79850574000109,38821.2
80371230000104,16590.0
11301568000169,22222360.1
11318773000137,1798271.6
11320576000152,9088825.5
11327208000136,13991.8
11334391000105,30000.0
11367009000151,222066.8
11367066000130,349886.8
11367967000122,274763.2
11399773000109,201832.8
11401815000107,563047.7
11406807000145,12523.4
11429182000137,366077.9
11443226000183,1716088.4
11450122000368,80966.3
11450144000166,994738.8
11496551000104,132255.2
11502318000197,343929.5
11505046000189,4968023.4
11516717000107,183783.8
11520070000197,191527.6
11555328000190,10191.5
11564551000102,10665.1
11568355000106,422509.4
11572319000108,15976.6
11583654000101,8550.0
11587245000183,26891.2
11592537000104,17345.0
11594621000167,205135.6
11601227000109,244232.5
11609081000148,9749.7
11619910000173,34450.5
11642425000110,138594.0
11669011000185,12302.5
11669032000109,49090.0
11685751000105,12400.0
11718416000166,9660.0
11740542000117,20039.0
11750292000104,48843.6
11757232000105,927497.6
11769998000100,24585.0
11774354000100,11016.9
11793272000293,66949.6
11806022000160,15130.0
11822403000132,153245.6
11860005000100,37024.0
11862800000138,3856315.8
11871623000156,1750614.4
11892959000103,1692909.5
11938920000171,1587292.3
11979732000191,9537.0
11982113000580,118322.3
11993375000116,11780.0
11996434000100,38814.3
12018301000121,52796.5
12018845000193,937268.4
12047164000153,218165.8
12087446000184,356071.1
12104118000149,9641.7
12104241000593,232286.6
12110462000140,56500.0
12138571000176,21172.1
12188750000118,141358.4
12195985000137,11000.0
12256898000142,9915.0
12305224000190,23178.4
12308936000163,216060.0
12360485000103,3796151.9
12388471000106,42479.6
12388737000102,1963282.2
12424255000160,15953.6
12433420001201,1111919.6
12467682000126,3379069.6
12472712000192,46828.3
12473840000150,10122.0
12478250000110,16040.0
12489689000220,1775265.9
12500834000145,2311488.8
12505370000160,20000.0
12507138000160,16999.0
12520483000134,33318.0
12538156000703,590800.0
12539110000105,8637.0
10791530000159,66820.6
10793077000110,41500.0
10795306000135,35423.0
10795950000103,705363.8
10807173000170,3887780.2
10813080000158,14900.0
10823123000186,2146165.8
10823473000142,10194.0
10839707000140,67800.0
10859287000163,18637.0
10863879000159,38762.7
10868068000140,51082.0
10873571000194,21960.0
10875828000147,37123.2
10881044000121,14088.0
10883728000162,67567.5
10896293000190,1548798.5
10904269000156,12950.0
10917124000190,345922.1
10921911000709,28665.1
10942831000136,1366294.5
10943065000124,263037.3
10977915000105,5472912.9
10980376000163,537529.9
10984751000143,45216.1
11017341000196,375930.2
11021075000175,17320.0
11056054000195,34341954.6
11056947000130,21953.0
11064603000173,4816674.0
11068303000162,77263.3
11071357000187,135788.9
11097001000112,15140.1
11097333000105,52010.0
11097769000196,75000.0
11101718000190,17500.0
11107970000107,12767.8
11128083000115,354240.0
11130045000105,60793.8
11140607000193,95279.0
11143178000108,303693.3
11144538000196,147177.1
11176099000101,16985.0
11178632000166,34680.8
11186884000137,30500.0
11187013000138,2628314.4
11190944000195,57824.5
11195926000104,3852265.4
11206099000107,69807.2
11215901000117,90781.2
11223241000116,314550.0
11224757000185,1247134.8
11230277000127,43210.9
11232743000103,1560341.4
11243035000178,56764.3
11251668000128,27956.4
11255923000100,135994.3
11258607000192,20564.6
11262964000124,138161.6
11263121000142,268882.6
11296182000106,178390.5
11304452000183,19900.0
11309519000172,126001.5
11311279000140,936567.7
11314780000160,3676383.8
11319557000378,13299527.9
11319557000530,2766313.1
11324248000124,97500.0
11352270000188,26900.5
11360157000144,669730.2
11367964000199,1458279.0
11385969000144,557075.0
11393595000290,7889223.2
11394628000135,153033.2
11399787000122,34745061.8
11402100000160,457747.3
11432298000125,2074789.0
11468157000243,174392.8
11484381000148,1463992.2
11493555000139,10440.0
11506431000140,50101.5
11509243000176,742382.4
11509468000122,544142.0
11530968000146,14300.0
11545051000115,6948045.2
11552539000170,16499.0
11563145000117,548914.9
11566463000131,10919.4
11567767000113,17998.0
11579276000192,70042.9
11604192000161,124393.7
28140957000152,31278.2
28147573000161,17500.7
28162105000166,51146.5
28177224000192,66946.6
28196889000143,344941989.4
28215641000182,25619.0
28249240000143,762066.6
28262577000190,10399.8
28278124000152,10650.0
28280618000171,63090.2
28280788000156,101175.8
28282138000140,23325.5
28284941000113,49588.7
28289799000105,30395.8
28313205000146,1152830.8
28315006000177,9790.0
28320977000105,50953.5
28332528000187,66968.7
28345933000130,2804325.6
28346251000141,9337.0
28358266000120,208359.0
28361694000101,26755.3
28374039000198,702951.0
28380904000109,17024.2
28409696000123,8821.4
28414317000274,89960.3
28437588000164,18170.0
28445023000129,429817.2
28460991000104,10600.0
28484148000168,11950.0
28506009000198,78025.2
28508209000180,25652.5
28545344000103,9680.2
28549485000196,87950.0
28551269000185,760817.9
28613773000162,26916.4
28641966000127,56495.6
28642563000100,181812.7
28650180000176,31919.1
28673839000100,19733.4
28681096000110,3966863.8
28683271000108,1086583.3
28696963000190,15905.0
28732430000117,290651.8
28752976000130,50000.0
28770127000109,226767.5
28779013000120,41479.0
28787336000408,12802.0
28809866000167,77356.0
28812771000100,220210.8
28823356000144,11200.0
28857335000140,38074.8
28888423000109,3707924.0
29055287000139,4236521.6
29066468000160,59640.0
29068654000139,16000.0
29080193000110,7011396.9
29080486000105,1301530.5
29138454000105,9756910.8
29188762000145,50881.6
29200238000142,1004264.7
29202048000164,12377.0
29207391000100,273337.0
29217430000141,181416.3
29229980000180,9025.5
29242188000166,52911.0
29248618000157,13651.8
13105431000164,367196.7
13109212000153,10240.2
13116150000107,248704.8
13123772000162,463798.6
13123772000243,292079.7
13158576000123,165863.8
13173784000100,50539.9
13226496000168,130422.1
13229465000160,8704.0
13258899000199,19782339.6
13261123000128,34246.0
13267808000181,17600.0
13280670000150,10132.0
13287304000123,469438.0
13292261000174,86978.0
13298179000157,3183728.2
13303499000158,681958.4
13315214000107,890902.7
13318058000391,42000.0
13324282000124,441976.5
13325593000108,2591814.4
13333090000184,1436516.7
13335443000185,20920.0
13343833000954,261395.6
13347993000114,137691.4
13372912000136,136783.3
13395341000155,223312.6
13397829000111,351378.5
13418064000159,125457.3
13418193000147,518417.5
13425879000165,9700.0
13449440000172,579355.9
13498257000167,663171.8
13502174000102,11814.5
13503479000120,14280.8
13514551000115,8850.0
13534762000110,47555.0
13537952000190,15096.8
13553837000100,11636.1
13578459000119,64448.2
13617973000116,56212.0
13624694000180,580837.6
13631144000198,400458.0
13668070000164,2124534.5
13697422000100,1933060.1
13711592000100,8423904.5
13714572000184,22200.0
13719523000134,95085.0
13727741000110,67500.0
13731994000168,11800.0
13738966000172,20160.0
13759849000195,233583.4
13766790000162,358803.5
13789844000105,50430.0
13800118000146,125828.6
13817964000179,671019.1
13818247000161,14976.3
13825476000103,6145998.5
13830737000183,12180.0
13835036000137,23630.0
13838303000120,499837.0
13844432000120,8557.5
13890272000156,15848.9
13913045000107,675802.3
14022524000198,1356357.0
14029530000177,4975021.3
14055279000115,10640.0
14061959000141,299826.5
14062549000115,2414320.4
14108596000152,256101.1
14110682000280,2025845.6
14115388000261,1602330.4
14157326000131,42056523.6
14172202000125,721594.1
14186699000130,423683.9
14193573000193,973370.1
14203779000157,71331.4
13447363000111,7754052.0
13454543000120,203705.1
13482516000161,3587272.9
13495966000199,625673833.9
13505795000131,85545.2
13513748000130,13926.3
13515708000127,4036126.5
13533610000100,470606.0
13534698012930,37899.2
13535825000152,49995.4
13547970000153,441142.3
13559782000145,170576.2
13562503000283,13719.6
13565499000126,284404.2
13570740000105,15009.0
13585722000105,275281.1
13586248000128,253224.0
13591585000103,116975.4
13593086000155,59700.0
13602058000157,246303.7
13613292000180,47730.0
13615357000126,249693.9
13625244000101,46489.3
13626850000141,81310.0
13626850000222,59247.0
13626917000148,33811.8
13649368000127,29920.0
13662936000120,10020.5
13670648000117,234765.0
13688584000181,17600.0
13707846000108,10987.0
13720140000186,173064.0
13724254000102,15658.0
13767262000128,13961.0
13781486000194,337155.0
13818953000103,87943.2
13838224000119,1995125.4
13858769000197,160792.6
13894995000638,65255.6
13912590000170,20598631.7
13927801000149,6785799027.0
13944402000196,72040.0
13964979000160,5662086.4
13991459000146,83388.1
13992333000196,4489132.2
14007145000129,132364.0
14011614000183,188987.8
14012086000187,802216.5
14039627000160,16100.0
14041700000139,212090.0
14043144000130,42121.5
14053968000190,20600.0
14055768000177,1156642.1
14062718000117,78927.4
14067722000178,280157.2
14071849000160,11780.6
14173001000142,36322.9
14183523000125,2902970.4
14183614000160,130874.3
14206585000105,11590.0
14212732000150,12493.0
14220230000170,11568.3
14222220000174,64624.0
14229621000156,10543.8
14303241000114,9000.0
14313454000127,29776.4
14323297000130,967113.4
14344612000106,139491.9
14352577000177,74329.8
14355554000116,273314.9
14376716000100,749591.4
14400830000110,71535.6
14402647000154,61651.0
14423827000112,45396.0
14436480000142,23617.7
14467292000181,182269.5
14472183000152,269197.4
14477127000100,1313545.5
14481968000191,132080.0
14491768000110,825158.1
14499338000144,440606.4
14531956000124,64041.2
14540693000110,134138.0
14543349000184,68344.9
14596104000115,145300.0
14606708000103,67708.3
14607609000219,20278915.2
14617805000193,21056.7
17895041000196,779661.1
17908297000190,2554454.2
17930162000121,1275200.6
17974034000180,230103.9
17983226000152,130341.3
17992979000124,102495.2
17995922000189,11338.5
18010556000124,53011.6
18021728000165,18711.1
18033611000100,22366.5
18042370000157,212319.6
18043439000167,308083.7
18060449000100,330988.2
18081516000173,18000.0
18085097000148,414369.4
18098757000125,44208.5
18113470000127,30901.4
18130183000125,12240.0
18133143000137,5753133.5
18136160000128,28599.9
18164143000102,34539.0
18192961000100,210554.9
18209557000100,316900.0
18226970000175,182428.3
18233294000167,38357.0
18255882000100,93755.0
18279039000155,1930315.4
18291301000187,22570.4
18297753000176,103364.7
18304284000175,1893863.6
18314609000109,15919957.8
18343439000182,32400.0
18356005000117,350484.2
18426336000186,614960.7
18450240000153,12160.0
18454723000126,15164.7
18486182000118,30946.4
18512671000105,13401.0
18519725000156,296691.0
18523714000140,17350.0
18534947000148,296619.7
18542736000157,14163.2
18544281000109,244405.7
18545564000175,81804.7
18545608000167,122395.1
18552169000110,329821.5
18556405000176,211789.2
18572200000184,500236.0
18591953000137,59570.0
18601993000112,33924.9
18612265000106,9996.0
18657198000146,27404.0
18659014000187,15840.0
18670159000189,749806.8
18689359000183,3181781.2
18693337000197,217934.0
18693751000104,9946.5
18695347000161,1054208.2
18696216000107,28600.0
18701834000190,32919.0
18714967000109,2941943.8
18727597000136,3270476.3
18747287000183,42869.0
18789457000192,16745.0
18804276000198,2597487.7
18806050000126,80009.7
18806093000101,203268.2
18813064000177,144246.0
18820989000145,50698.4
18843645000151,325774.2
18860733000161,398973.0
18884120000164,66000.0
18887366000190,371136.2
18895836000167,57523.0
18900026000151,192101.6
18901645000160,36735.3
18909512000130,29564.8
18918142000106,32572.6
18950317000154,14004.0
18965980000122,137350.4
18976447000166,36841.4
18987817000160,43080.0
18993876000141,94031.4
19006720000192,2808881.7
19023184000133,202385.0
19026964000137,1066977.4
19037473000191,28812.9
19046546000101,23373.3
19048341000165,5517600.2
19063920000187,317003.4
19089231000141,37654.0
19097389000163,2196750.7
19108228000128,19280.0
40001303000143,13530.0
40091160000108,45295.1
40096477000137,52231.4
40117556000187,194289.6
40126936000188,283814.2
40137076000188,15791.1
40138100000101,247215.7
40159342000173,361486.0
40178030000107,37254.8
40195148000143,232256.6
40199852000174,41459.6
40249971000194,25552.1
40256200000124,81791.2
40266277000185,12016.7
40316691000151,21769.2
40326381000118,14363736.6
40344243000161,62552.1
40349290000106,269118.0
40423881000178,637888.6
40437772000100,1207198.2
40457662000100,998415.9
40508894000140,37165.4
40520254000155,106873.1
40562254000118,12379.7
40572454000151,2406513.1
40578862000110,1843294.9
40603653000180,28609.1
40650205000137,56524.0
40765176000159,51460.0
40770822000176,110651.9
40774297000167,131564.6
40781490000125,21000.0
40787863000175,858540.3
40792146000131,74425.3
40800476000121,212941.8
40804569000124,36000.0
40827981000160,13735.0
40841391000191,216722.0
40849143000197,975603.1
40882988000184,248864.6
40929669000187,532681.9
40959911000165,42100.0
40976095000106,326700.0
40979947000100,89990.3
40998662000117,40170.0
41030174000184,12100.0
41035866000115,66353.5
41106192000100,254710.3
41121550000146,75340.0
41122368000100,37740.0
41124191000180,21087.6
41181465000173,200194.6
41216021000126,18876.5
41221951000178,360190.1
41223090000167,40763.5
41232530000142,356108.9
41250027000110,73424.3
41301077000189,9783.3
41306232000150,19412.1
41313516000173,52497.3
41326336000126,170859.1
41342716000154,14050.0
41358941000189,69676.0
41391055000157,16570.0
41391411000132,14194.0
41407524000189,28470.0
41408516000157,9300.0
41412829000189,23978.0
41429108000181,69425.0
41448867000191,15000.0
41457840000165,12196.0
41471513000168,295663.0
41488596000106,8800.0
41494000000172,10500.0
41497853000168,179849.0
41557670000190,35200.0
41565385000111,20659.0
25255334000137,29890.0
25258018000119,295978.5
25262951000160,159119.5
25278429000176,25854.0
25279552000101,697300.3
25293280000102,431808.7
25294299000165,200515.4
25310209000182,63987.1
25317069000174,1636092.6
25354777000185,13000.0
25368205000155,13964.3
25375762000101,1042805.8
25383760000156,76062.8
25386146000148,1472648.8
25434361000177,29659.3
25448297000183,52716.0
25462636000186,14062.5
25464746000187,377905.6
25490137000100,17120.5
25497280000116,15757.0
25641788000146,18257.7
25863341000111,20000.1
26043097000103,324173.8
26048123000196,4231490.5
26049160000119,17080.5
26065427000161,30876.5
26094008000158,37385.0
26132614000110,40606.7
26139115000155,9401.5
26193316000130,390555.6
26229688000170,9130.0
26237838000197,27015.6
26242393000133,1255747.0
26269977000100,50000.0
26280963000180,499068.5
26303433000100,1134600.0
26315009000185,153323.9
26334347000164,1156410.4
26352923000104,226809.4
26363252000179,77271.5
26372898000112,11846.0
26385312000154,27944.0
26387303000100,3782315.9
26390229000416,17586.0
26391765000193,11760.0
26392234000115,1453029.3
26396840000109,250052.8
26415117000120,4008002.3
26419311000183,412157.6
26420408000106,11580.0
26427911000193,32000.0
26434440000140,13557.1
26436638000163,39888.0
26466551000139,84918.8
26469942000107,69704.2
26557952000102,36874.2
26562837000118,516687.2
26563364000173,306196.4
26585506000101,922388.5
26587635000120,604516.8
26605545000115,358443.0
26615197000167,199404.0
26656820000120,1695990.2
26688033000160,116906.6
26699784000181,478643.1
26736747000104,64014.9
26746679000156,9250.0
26747677000181,1363268.1
26770255000127,256526.7
26774413000117,10880.0
26780062000157,10500.0
26792439000198,8644.8
26819910000194,92497.0
26830601000115,35300.0
26835397000125,10720.0
26842559000152,72591.6
26847096000111,13326.8
26848515000130,24420.0
26863493000187,43839.5
26878390000190,225664.5
26885173000128,1109934.7
26886266000258,311645.8
26905508000122,57130.5
26910984000131,23016.0
26915509000158,235271.0
26917959000180,67709.7
26921908000202,17257664.7
26922076000168,15000.0
26925781000119,24342.3
26933695000158,23490.0
26946080000166,18347.8
26963714000199,11719.5
26972852000134,17604.3
26981138000102,38871.3
26991341000160,16900.0
26997528000170,63780.0
35079942000191,51266.1
35094501000169,99629.8
35099493000143,178378.9
35104506000125,24794.2
35117272000150,12586.5
35139509000102,9400.8
35148969000199,49891.3
35159991000134,37527.2
35164244000194,164615.3
35278628000138,245873.7
35312473000109,7155601.8
35335200000180,17500.0
35338366000150,35723.5
35339031000156,1926872.5
35378986000112,131709.2
35382618000148,112973.6
35422165000136,123499.0
35451878000128,542208.7
35474627000169,15615.3
35488009000178,9600.0
35557415000145,93819.0
35569943000114,17600.0
35571803000180,149768.4
35612154000119,13788.7
35625465000112,18200.0
35652184000159,230287.4
35661508000115,19758.7
35691304000127,253037.3
35710233000162,196430.4
35711677000112,496940.0
35755753000191,26035.4
35785640000139,725079.9
35785818000141,14162.5
35786433000107,24870.0
35786492000177,25810.4
35795967000191,36829.0
35820448021303,1428469.9
35842748000116,12436.0
35940181000110,802543.2
35942214000161,8600.0
35945112000108,12098.1
35949131000102,180020.5
35956048000152,86569.5
35956222000167,29580.0
35963479000146,1829885.4
35968216000120,9681.5
35998899000168,218342.0
36003118000110,68204.5
36024335000197,8808.0
36049623000104,16580.0
36095318000140,24855.6
36104318000160,33315.0
36111340000137,25313.0
36112657000198,414583.5
36113867000109,70793.8
36136921000123,16700.0
36145471000135,27750.0
36146166000168,13096.9
36232214000130,21944.0
36290331000150,13876.1
36322373000126,527210.8
36328186000150,528486.9
36328532000108,9850.0
36328846000100,1367785.2
36338387000138,91001.8
36346785000104,147483.6
36347269000196,12500.0
36356817000144,145371.2
36370526000100,28506.2
36415033000140,95435.6
36433467000172,8550.0
36441185000117,37456.0
36449718000883,58893.2
36455514000189,732192.2
36463309000165,22560.5
36489366000113,489387.2
36497085000102,123206.0
36500577000100,428480.0
36585302000116,31690.0
36598479000157,442154.3
36602953000177,576162.0
36634191000190,49037.5
36671518000102,32685.0
36690827000111,94697.2
36704255000182,68289.0
36706134000170,135667.6
36708910000170,59055.0
40041271000100,19354.0
40082507000156,11467.6
40095706000107,25650.0
40136720000101,161138.1
40159576000110,7805042.6
40184005000136,46411.7
40200115000144,29110.0
40216559000178,82631.0
40240211000116,70844.4
40258475000105,381902.8
40266458000101,31537.0
40273957000126,200006.4
40282584000150,23179939.4
40290819000155,13210.0
40298548000184,12866.1
40332173000121,62770.9
40335298000105,16350.0
40342520000105,20050.0
40359757000190,1034275.0
40370331000138,480440.0
40385239000141,115367.8
40492724000203,49353.0
40572910000163,13568.0
40579776000122,40294.9
40616324000173,29296.9
40647459000104,576880.0
40662555000113,40535.0
40712773000115,188858.0
40713989000103,36395.0
40744626000127,86755.3
40748807000121,168280.7
40783051000151,51577.0
40787152000109,328124.7
40787364000188,17972.0
40788766000105,873853.1
40792385000191,270896.0
40793539000160,54817.9
40801863000182,155918.3
40803721000154,82363.1
40812830000138,145532.2
40815897000126,24142.0
40825028000182,14400.0
40843368000136,21130.0
40869463000109,28788325.6
40873234000168,3716296.0
40900106000166,59782.4
40924121000144,33149.0
40990277000123,13719.2
40991919000109,12000.0
40997256000130,5633645.3
40997613000160,27977.3
41006742000101,23335.8
41022470000133,29567.9
41046944000187,11872.8
41081966000188,213660.5
41116138000138,11194722.6
41120739000114,10264.0
41125429000192,88221.5
41126299000102,13200.0
41132410000173,2299055.3
41160680000198,14051881.0
41174071000198,708887.0
41200526000100,489771.8
41206659000186,21247.0
41210014000117,71251.9
41211063000174,71766.0
41212270000143,145492.1
41227287000174,333711.1
41255152000112,340737.8
41255596000158,91033.4
41260555000150,503418.4
41313947000130,51684.3
41320417000119,4442436.1
41331709000157,468221.6
41340391000170,29014.8
41345975000139,91656.0
41404322000183,8700.0
41406069000105,1210741.2
41407930000141,2974953.5
41434038000150,55073.6
41447603000113,9184.8
41476069000173,817103.0
41481994000192,38074.3
41487713000109,12092.0
41488836000164,256522.2
41511821000170,127825.5
41521573000148,11900.0
41552298000120,14451.0
41554303000133,403847.0
41570283000194,9114.0
47275041000154,18105.8
47285042000180,31120.8
47304790000162,9723.7
47333884000160,8860.0
47358864000143,146881.5
47389394000185,64646.0
47413113000182,24900.0
47421571000163,45535.2
47422610000147,164166.7
47452287000154,95590.6
47505284000131,101327.4
47505804000106,379048.5
47543457000106,141794.4
47549936000130,37053.0
47564492000101,12957.6
47568660000137,17000.0
47594523000177,102176.9
47611100000118,15000.0
47695345000170,14985.0
47699350000151,17722.8
47709437000162,124910.6
47720048000138,41997.1
47725628000118,2312550.9
47766973000108,14880.0
47796611000151,25067.0
47825065000130,9428.6
47852784000140,748183.1
47860482000113,14190.0
47876558000107,82455.0
47878593000157,51343.2
47897671000160,41151.5
47903860000107,119115.6
47949496000108,17228.0
47978428000177,20091.0
47978584000138,746449.6
48000949000118,147878.6
48012804000137,257103.1
48025470000136,116999.9
48041828000114,29879.4
48049309000100,942273.3
48075257000139,25406.4
48080526000155,26655.7
48115921000126,1301233.0
48163610000132,21187.8
48218164000116,70050.0
48228818000192,19111.9
48230913000120,72486.7
48241835000160,15924.9
48260385000152,34800.0
48276761000105,18707.4
48282307000159,29619.7
48323766000133,13046.9
48340933000154,113834.2
48350694000113,14879.9
48364529000110,38750.0
48409944000143,11000.0
48417180000138,17400.0
48435730000141,9400.0
48466658000110,44122.4
48551487000127,147695.0
48613154000185,18115.5
48619375000160,108676.4
48630415000175,1877255.2
48723144000100,113889.5
48749019000161,15480.0
48749155000151,155595.1
48749319000140,129702.6
48828129000119,183257.0
48843109000117,31700.7
48848334000146,50868.0
48866573000129,235561.8
48873648000107,31423.0
51743476000153,39505.0
51763890000124,19474.3
51770821000148,41607.8
51837295000196,14940.0
51855392000101,15877.0
51885451000194,20463.8
51970232000103,21490.0
52132037000177,25060.4
52226073000108,778000.0
52226073001333,43402.7
52274057000182,102060.9
52391894000191,18501.5
52439352000141,23195.7
52472358000110,45471.4
52472601000109,12577.0
52507351000197,39837.8
52517738000124,10989.0
52523854000156,32127.2
52541273000147,596419.6
52547163000192,34888.0
52800018000171,24050.0
52847901000117,46242.9
52946731000128,26760.0
53197141000102,26445.0
53197166000106,16150.0
53510582000112,21900.0
53519021000184,8680.0
53558342004347,12197.9
53670709002023,440101.7
53859112000169,1941003.0
54177886000172,2317875.7
54506589000123,24494897.8
54553490000182,2392363.2
54756242000139,1374932.6
54835277000163,12483.0
55616429000108,90394.7
55634901000127,121128.1
55983274000130,538628.8
56057789000171,9016.8
56302292000171,326024.6
56611056000137,27516.1
56998701003301,281359.0
56998982003122,107592873.4
57029431000106,601468.9
57202418000107,441161.3
57359168000105,75473.0
58426628000133,13397174.1
58445586000188,16660.0
59104760000191,80177896.4
59160689000164,418619.5
59650366000582,353126.6
59726042000157,536121.2
59941708000190,206057.0
60397874000822,172664.9
60619202003406,962157.9
60778123000180,93576.0
60860087000107,397320.5
60906369000190,19576.0
60967551000150,13545048.7
60975976000101,584471.8
61032892000105,8138042.9
61075131000122,9598.1
61089835000154,407709.4
61442190001082,9620.0
61478897000158,49738.9
61590410000124,6999423.9
61595732000166,159906.3
61797924001984,14234.1
61825675000679,43190.0
61881611000180,23792.2
62029426000125,45213.0
62145750000109,78880.0
62173620000180,151921.0
62413877004744,215501.0
62517297000114,10920.0
63095111000149,167258.9
63227573000172,10082.1
63411623002110,4261976.8
63772925000170,13458.8
64037492000172,43066929.3
64317761000154,12524.9
64556756000102,95732.3
97456065000188,938411.1
97500037000110,29578879.0
97524585000180,4113970.8
97528894000129,13410.0
97531804000159,394066.7
97545563000105,139200.0
12560643000179,199733.5
12561319000175,140940.0
12563515000189,111208.3
12563882000182,69155.5
12587816000142,279000.0
12591019000139,208812.5
12625111000172,10800.0
12627224000107,22200.0
12651082000113,9482.8
12654453000110,22347.5
12670866000199,11010.0
12680125000199,1306914.2
12744347000128,357186.3
